StockCode,Description,Daily_Demand,Annual_Demand,Avg_Price,EOQ,Safety_Stock,Reorder_Point,Total_Revenue
23203,JUMBO BAG DOILEY PATTERNS,14.461920529801324,5278.600993377483,2.0462800875273524,1136.0,178.0,279.0,16737.1
22169,FAMILY ALBUM WHITE PICTURE FRAME,3.466887417218543,1265.4139072847681,8.373842105263158,275.0,24.0,48.0,16676.94
22505,MEMO BOARD COTTAGE DESIGN,5.968543046357616,2178.5182119205297,4.918519637462236,471.0,54.0,96.0,16599.89
21218,RED SPOTTY BISCUIT TIN,7.806291390728477,2849.296357615894,3.7139527027027026,619.0,58.0,113.0,16431.45
22847,BREAD BIN DINER STYLE IVORY,1.7367549668874172,633.9155629139073,16.50880459770115,139.0,15.0,27.0,16335.789999999999
84992,72 SWEETHEART FAIRY CAKE CASES,56.18543046357616,20507.6821192053,0.5467901234567901,4330.0,370.0,763.0,16178.47
21527,RED RETROSPOT TRADITIONAL TEAPOT ,3.751655629139073,1369.3543046357615,7.849863813229572,295.0,58.0,84.0,15892.74
21164,HOME SWEET HOME METAL SIGN ,9.667218543046358,3528.534768211921,2.9307278481012657,776.0,121.0,189.0,15888.490000000002
22297,HEART IVORY TRELLIS SMALL,21.422185430463575,7819.097682119204,1.2510660660660662,1768.0,135.0,285.0,15836.59
22424,ENAMEL BREAD BIN CREAM,2.152317880794702,785.5960264900663,12.654785714285715,176.0,22.0,37.0,15621.65
48173C,DOORMAT BLACK FLOCK ,4.6572847682119205,1699.908940397351,7.661408934707905,333.0,171.0,204.0,15618.36
22557,PLASTERS IN TIN VINTAGE PAISLEY ,16.269867549668874,5938.501655629138,1.6611874386653582,1337.0,116.0,230.0,15614.59
22083,PAPER CHAIN KIT RETROSPOT,9.129139072847682,3332.135761589404,2.945646258503402,752.0,55.0,119.0,15411.86
21877,HOME SWEET HOME MUG,22.94039735099338,8373.245033112584,1.314616564417178,1785.0,315.0,476.0,15399.56
22383,LUNCH BAG SUKI DESIGN ,15.844370860927153,5783.195364238411,1.6533224043715846,1322.0,74.0,185.0,15332.9
22690,DOORMAT HOME SWEET HOME BLUE ,4.127483443708609,1506.5314569536424,7.726791044776119,312.0,105.0,134.0,15329.57
71053,WHITE METAL LANTERN,7.129139072847682,2602.135761589404,3.6891666666666665,594.0,50.0,100.0,15309.64
22662,LUNCH BAG DOLLY GIRL DESIGN,16.084437086092716,5870.819536423842,1.6511098527746317,1333.0,95.0,208.0,15305.19
22632,HAND WARMER RED RETROSPOT,12.54635761589404,4579.420529801325,2.091244635193133,1046.0,87.0,175.0,15272.52
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,27.22682119205298,9937.789735099337,0.9765096618357487,2256.0,146.0,337.0,15241.51
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,10.625827814569536,3878.427152317881,2.5467447595561032,873.0,69.0,143.0,15232.34
22296,HEART IVORY TRELLIS LARGE,15.589403973509933,5690.132450331125,1.650894736842105,1313.0,97.0,206.0,15218.08
84946,ANTIQUE SILVER T-LIGHT GLASS,21.438741721854306,7825.140728476822,1.2427746741154562,1774.0,144.0,294.0,15176.42
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2.7019867549668874,986.225165562914,9.841973094170402,224.0,32.0,51.0,15172.6
20685,DOOR MAT RED SPOT,4.016556291390729,1466.043046357616,7.176531165311653,320.0,73.0,101.0,15093.48
22041,"RECORD FRAME 7"" SINGLE SIZE ",11.332781456953642,4136.465231788079,2.454953560371517,918.0,129.0,208.0,15088.77
21843,RETRO SPOT CAKE STAND,2.369205298013245,864.7599337748345,10.86864406779661,199.0,46.0,63.0,15083.449999999999
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6.950331125827814,2536.870860927152,3.73127358490566,583.0,93.0,142.0,15067.14
20719,WOODLAND CHARLOTTE BAG,31.501655629139073,11498.10430463576,0.8416168224299065,2614.0,130.0,351.0,15030.64
22634,CHILDS BREAKFAST SET SPACEBOY ,2.693708609271523,983.2036423841059,9.744635193133048,225.0,22.0,41.0,15021.4
22502,PICNIC BASKET WICKER SMALL,4.94205298013245,1803.8493377483444,5.235726795096322,415.0,33.0,68.0,14945.6
22652,TRAVEL SEWING KIT,15.485099337748345,5652.061258278146,1.6529080932784637,1308.0,171.0,279.0,14859.81
21975,PACK OF 60 DINOSAUR CAKE CASES,51.12748344370861,18661.531456953642,0.548360655737705,4125.0,297.0,655.0,14818.01
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,5.637417218543046,2057.657284768212,5.878016085790884,418.0,225.0,264.0,14796.15
22635,CHILDS BREAKFAST SET DOLLY GIRL ,2.6456953642384105,965.6788079470198,9.789601769911503,222.0,28.0,47.0,14787.949999999999
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,6.902317880794702,2519.3460264900664,3.705662650602409,583.0,78.0,126.0,14719.35
21914,BLUE HARMONICA IN BOX ,19.58609271523179,7148.923841059603,1.2688526570048309,1678.0,98.0,235.0,14667.47
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,3.8228476821192054,1395.33940397351,6.686,323.0,31.0,58.0,14658.65
17003,BROCADE RING PURSE ,116.02980132450331,42350.877483443706,0.26536895674300254,8933.0,2651.0,3463.0,14640.96
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,12.83774834437086,4685.778145695364,2.0591832229580573,1067.0,159.0,249.0,14626.73
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6.706953642384106,2448.0380794701987,3.732167381974249,573.0,73.0,120.0,14609.91
21891,TRADITIONAL WOODEN SKIPPING ROPE,19.405629139072847,7083.054635761589,1.3205822416302766,1638.0,242.0,378.0,14603.13
82582,AREA PATROLLED METAL SIGN,12.16225165562914,4439.221854304636,2.096695156695157,1029.0,78.0,163.0,14563.1
84375,SET OF 20 KIDS COOKIE CUTTERS,12.044701986754967,4396.316225165563,2.0890506329113925,1026.0,85.0,169.0,14558.970000000001
20750,RED RETROSPOT MINI CASES,3.346026490066225,1221.299668874172,7.777027027027027,280.0,29.0,52.0,14548.55
22193,RED DINER WALL CLOCK,2.9387417218543046,1072.640728476821,8.479584837545126,251.0,25.0,46.0,14527.09
85014B,RED RETROSPOT UMBRELLA,4.326158940397351,1579.048013245033,6.0464133016627075,361.0,83.0,113.0,14439.12
21889,WOODEN BOX OF DOMINOES,19.54139072847682,7132.60761589404,1.2633558558558557,1680.0,114.0,251.0,14430.66
21258,VICTORIAN SEWING BOX LARGE,2.0347682119205297,742.6903973509933,12.59304347826087,172.0,23.0,37.0,14406.63
22487,WHITE WOOD GARDEN PLANT LADDER,2.5149006622516556,917.9387417218543,9.747543209876543,217.0,8.0,26.0,14256.96
22993,SET OF 4 PANTRY JELLY MOULDS,19.485099337748345,7112.061258278146,1.2570034052213395,1682.0,93.0,229.0,14151.42
22759,SET OF 3 NOTEBOOKS IN PARCEL,14.668874172185431,5354.139072847683,1.6666153846153846,1267.0,140.0,243.0,14138.4
21484,CHICK GREY HOT WATER BOTTLE,6.763245033112582,2468.5844370860927,3.6218540145985405,584.0,36.0,83.0,14071.27
21165,BEWARE OF THE CAT METAL SIGN ,15.033112582781458,5487.086092715232,1.6638770388958593,1284.0,100.0,205.0,14070.08
22619,SET OF 6 SOLDIER SKITTLES,6.228476821192053,2273.3940397350993,3.817216494845361,546.0,57.0,101.0,13950.85
21770,OPEN CLOSED METAL SIGN,4.7947019867549665,1750.0662251655629,4.944509466437178,421.0,146.0,180.0,13926.810000000001
22384,LUNCH BAG PINK RETROSPOT,14.466887417218542,5280.413907284768,1.6429301075268816,1268.0,79.0,180.0,13893.7
84378,SET OF 3 HEART COOKIE CUTTERS,18.223509933774835,6651.5811258278145,1.2920062695924766,1604.0,133.0,261.0,13862.84
22837,HOT WATER BOTTLE BABUSHKA ,5.120860927152318,1869.114238410596,4.617688022284123,450.0,107.0,143.0,13807.25
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6.324503311258278,2308.443708609271,3.737155555555556,556.0,85.0,129.0,13805.16
84997D,CHILDRENS CUTLERY POLKADOT PINK,5.841059602649007,2131.9867549668875,4.172576687116565,505.0,141.0,182.0,13788.300000000001
21380,WOODEN HAPPY BIRTHDAY GARLAND,8.074503311258278,2947.193708609271,2.9560917431192664,706.0,121.0,178.0,13770.150000000001
22606,WOODEN SKITTLES GARDEN SET,1.6920529801324504,617.5993377483444,15.166911764705882,143.0,48.0,60.0,13722.74
35004C,SET OF 3 COLOURED  FLYING DUCKS,4.720198675496689,1722.8725165562914,5.1460698689956335,409.0,91.0,124.0,13577.15
48111,DOORMAT 3 SMILEY CATS,3.7913907284768213,1383.8576158940398,7.597125382262997,302.0,158.0,185.0,13552.78
22940,FELTCRAFT CHRISTMAS FAIRY,5.440397350993377,1985.7450331125829,4.30169946332737,480.0,71.0,109.0,13462.18
21217,RED SPOTTY ROUND CAKE TINS,2.3427152317880795,855.091059602649,9.837559808612438,208.0,18.0,34.0,13458.25
21169,YOU'RE CONFUSING ME METAL SIGN ,14.30794701986755,5222.400662251655,1.661563981042654,1254.0,144.0,244.0,13438.58
47556B,TEA TIME TEA TOWELS ,8.51158940397351,3106.730132450331,2.942092457420925,727.0,397.0,457.0,13363.35
84050,PINK HEART SHAPE EGG FRYING PAN,15.806291390728477,5769.2963576158945,1.6119148936170213,1338.0,166.0,277.0,13316.63
22191,IVORY DINER WALL CLOCK,2.697019867549669,984.4122516556292,8.46265690376569,241.0,72.0,91.0,13271.9
22271,FELTCRAFT DOLL ROSIE,7.854304635761589,2866.82119205298,2.945558739255014,698.0,61.0,116.0,13244.460000000001
79323P,PINK CHERRY LIGHTS,3.698675496688742,1350.0165562913908,6.426086956521739,324.0,56.0,82.0,13198.1
22295,HEART FILIGREE DOVE LARGE,13.508278145695364,4930.521523178808,1.653956043956044,1221.0,95.0,190.0,13184.07
22692,DOORMAT WELCOME TO OUR HOME,3.2036423841059603,1169.3294701986754,7.822369565217391,273.0,68.0,90.0,13103.81
21094,SET/6 RED SPOTTY PAPER PLATES,29.39072847682119,10727.615894039734,0.8274137931034483,2546.0,211.0,417.0,13068.56
23200,JUMBO BAG PEARS,11.140728476821192,4066.365894039735,2.0720718816067656,991.0,116.0,194.0,13034.92
23108,SET OF 10 LED DOLLY LIGHTS,3.629139072847682,1324.635761589404,6.147840909090909,328.0,101.0,126.0,12972.73
23313,VINTAGE CHRISTMAS BUNTING,4.549668874172186,1660.629139072848,4.951311475409836,410.0,59.0,91.0,12960.12
23356,LOVE HOT WATER BOTTLE,3.8493377483443707,1405.0082781456954,5.891176470588236,345.0,58.0,85.0,12954.75
22236,CAKE STAND 3 TIER MAGIC GARDEN,1.7781456953642385,649.023178807947,12.607289002557545,160.0,16.0,28.0,12951.9
22730,ALARM CLOCK BAKELIKE IVORY,5.7135761589403975,2085.4552980132453,3.7518901453958,527.0,60.0,100.0,12951.5
21390,FILIGRIS HEART WITH BUTTERFLY,17.58609271523179,6418.923841059603,1.251943887775551,1601.0,152.0,275.0,12849.14
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,7.513245033112582,2742.3344370860927,2.988861111111111,677.0,51.0,104.0,12846.140000000001
35970,ZINC FOLKART SLEIGH BELLS,12.998344370860927,4744.395695364238,1.7138709677419353,1176.0,97.0,188.0,12806.27
15044A,PINK PAPER PARASOL ,8.102649006622517,2957.466887417219,2.95659793814433,707.0,1097.0,1154.0,12803.78
22621,TRADITIONAL KNITTING NANCY,13.849337748344372,5055.008278145696,1.5821739130434782,1264.0,62.0,159.0,12780.57
21704,BAG 250g SWIRLY MARBLES,27.85430463576159,10166.821192052981,0.8466808510638297,2450.0,555.0,750.0,12750.539999999999
22636,CHILDS BREAKFAST SET CIRCUS PARADE,2.5910596026490067,945.7367549668875,8.418963282937366,237.0,25.0,43.0,12716.380000000001
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,8.82615894039735,3221.548013245033,2.54403400309119,796.0,67.0,129.0,12669.04
22946,WOODEN ADVENT CALENDAR CREAM,1.4387417218543046,525.1407284768212,16.29665071770335,127.0,28.0,38.0,12588.45
22952,60 CAKE CASES VINTAGE CHRISTMAS,41.687086092715234,15215.78642384106,0.5424455205811138,3745.0,287.0,579.0,12556.77
22655,VINTAGE RED KITCHEN CABINET,0.12417218543046357,45.3228476821192,184.23076923076923,11.0,2.0,3.0,12550.0
C2,CARRIAGE,0.41225165562913907,150.47185430463577,50.516129032258064,39.0,0.0,3.0,12546.0
48116,DOORMAT MULTICOLOUR STRIPE,3.763245033112583,1373.5844370860927,7.578549222797928,301.0,205.0,231.0,12541.22
48187,DOOR MAT NEW ENGLAND,3.2334437086092715,1180.2069536423842,7.125791962174941,288.0,47.0,70.0,12520.95
22150,3 STRIPEY MICE FELTCRAFT,11.541390728476822,4212.60761589404,1.9480354706684855,1040.0,119.0,200.0,12515.65
21871,SAVE THE PLANET MUG,18.375827814569536,6707.17715231788,1.2988962108731466,1607.0,273.0,402.0,12515.44
23301,GARDENERS KNEELING PAD KEEP CALM ,12.78476821192053,4666.440397350993,1.6639238845144355,1184.0,76.0,165.0,12463.78
62018,SOMBRERO ,15.80794701986755,5769.900662251655,1.7906504065040652,1269.0,766.0,877.0,12413.8
21259,VICTORIAN SEWING BOX SMALL ,3.5943708609271523,1311.9453642384105,5.924025270758123,333.0,42.0,67.0,12409.960000000001
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,5.6407284768211925,2058.8658940397354,3.7497784810126586,524.0,44.0,83.0,12407.83
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,17.0364238410596,6218.294701986754,1.2650866141732284,1568.0,105.0,224.0,12354.22
48129,DOORMAT TOPIARY,3.390728476821192,1237.6158940397352,7.785249169435216,282.0,132.0,156.0,12345.7
22766,PHOTO FRAME CORNICE,7.029801324503311,2565.8774834437086,2.9519349315068495,659.0,96.0,145.0,12280.18
22355,CHARLOTTE BAG SUKI DESIGN,25.514900662251655,9312.938741721855,0.84649377593361,2345.0,108.0,287.0,12268.65
22627,MINT KITCHEN SCALES,2.443708609271523,891.9536423841059,8.458121645796064,230.0,13.0,30.0,12219.99
22303,COFFEE MUG APPLES DESIGN,8.791390728476822,3208.85761589404,2.5136798336798334,799.0,97.0,159.0,12179.95
75049L,LARGE CIRCULAR MIRROR MOBILE,22.460264900662253,8197.996688741723,1.11890756302521,1914.0,384.0,541.0,12173.5
21912,VINTAGE SNAKES & LADDERS,5.607615894039735,2046.779801324503,3.7850243111831445,520.0,62.0,101.0,12157.97
22485,SET OF 2 WOODEN MARKET CRATES,1.6473509933774835,601.2831125827814,12.634210526315789,154.0,15.0,27.0,12146.25
22776,SWEETHEART CAKESTAND 3 TIER,2.1390728476821192,780.7615894039735,9.831759656652359,199.0,15.0,30.0,12130.4
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,25.456953642384107,9291.7880794702,0.8435448577680525,2347.0,180.0,358.0,12124.119999999999
21669,BLUE STRIPE CERAMIC DRAWER KNOB,16.385761589403973,5980.80298013245,1.2873159509202454,1524.0,95.0,210.0,12115.21
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,4.874172185430464,1779.0728476821191,5.8522807017543865,390.0,257.0,291.0,12089.2
85042,ANTIQUE LILY FAIRY LIGHTS,4.417218543046357,1612.2847682119204,4.827192982456141,409.0,62.0,93.0,12081.0
20724,RED RETROSPOT CHARLOTTE BAG,25.112582781456954,9166.092715231789,0.8483025027203482,2324.0,129.0,305.0,12034.8
23207,LUNCH BAG ALPHABET DESIGN,12.471854304635762,4552.226821192054,1.652969696969697,1173.0,110.0,197.0,11994.41
21217,RED RETROSPOT ROUND CAKE TINS,2.0993377483443707,766.2582781456953,9.867613636363636,197.0,37.0,52.0,11983.6
22366,DOORMAT AIRMAIL ,3.216887417218543,1174.1639072847681,7.55490625,279.0,110.0,133.0,11946.53
22553,PLASTERS IN TIN SKULLS,12.190397350993377,4449.495033112583,1.6473941368078175,1162.0,58.0,143.0,11913.75
21535,RED RETROSPOT SMALL MILK JUG,8.183774834437086,2987.0778145695363,2.5351239669421486,768.0,63.0,120.0,11908.050000000001
22846,BREAD BIN DINER STYLE RED ,1.2764900662251655,465.9188741721854,16.35275080906149,119.0,15.0,24.0,11879.06
21888,BINGO SET,5.329470198675497,1945.2566225165565,3.7844745222929936,507.0,48.0,85.0,11877.45
15056P,EDWARDIAN PARASOL PINK,4.033112582781457,1472.0860927152319,5.843975155279503,355.0,152.0,180.0,11872.810000000001
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,15.880794701986755,5796.490066225166,1.2947439024390244,1496.0,91.0,202.0,11818.65
84212,"ASSORTED FLOWER COLOUR ""LEIS""",40.836092715231786,14905.173841059603,0.6215830115830117,3463.0,939.0,1225.0,11759.77
22584,PACK OF 6 PANNETONE GIFT BOXES,7.935430463576159,2896.432119205298,2.546170634920635,754.0,98.0,154.0,11725.480000000001
21955,DOORMAT UNION JACK GUNS AND ROSES,3.4403973509933774,1255.7450331125829,7.6985559566787005,286.0,148.0,172.0,11722.24
79323W, WHITE CHERRY LIGHTS,3.2880794701986753,1200.1490066225165,6.38287037037037,307.0,46.0,69.0,11697.300000000001
20723,STRAWBERRY CHARLOTTE BAG,24.076158940397352,8787.798013245034,0.8501305220883534,2273.0,103.0,272.0,11654.8
23077,DOUGHNUT LIP GLOSS ,15.963576158940397,5826.705298013245,1.241818181818182,1532.0,160.0,272.0,11615.7
22654,DELUXE SEWING KIT ,3.3857615894039736,1235.8029801324503,5.995225225225226,321.0,39.0,63.0,11611.27
23174,REGENCY SUGAR BOWL GREEN,4.8907284768211925,1785.1158940397352,4.126641791044777,465.0,213.0,247.0,11567.24
21156,RETROSPOT CHILDRENS APRON,10.657284768211921,3889.908940397351,1.9600378787878785,996.0,166.0,241.0,11562.37
22464,HANGING METAL HEART LANTERN,12.2317880794702,4464.602649006622,1.6208231707317073,1174.0,58.0,144.0,11530.56
22838,3 TIER CAKE TIN RED AND CREAM,1.3973509933774835,510.0331125827815,14.759272727272727,131.0,46.0,56.0,11467.38
21668,RED STRIPE CERAMIC DRAWER KNOB,15.548013245033113,5675.024834437087,1.2771014492753623,1491.0,95.0,204.0,11446.75
22804,CANDLEHOLDER PINK HANGING HEART,6.736754966887418,2458.9155629139073,2.9303207547169814,648.0,91.0,138.0,11400.75
22192,BLUE DINER WALL CLOCK,2.2731788079470197,829.7102649006622,8.46060546875,221.0,13.0,29.0,11358.78
47567B,TEA TIME KITCHEN APRON,3.5231788079470197,1285.9602649006622,5.889845679012346,330.0,61.0,86.0,11321.320000000002
21080,SET/20 RED SPOTTY PAPER NAPKINS ,25.107615894039736,9164.279801324503,0.8353797468354429,2342.0,193.0,369.0,11310.21
22207,FRYING PAN UNION FLAG,4.731788079470198,1727.1026490066224,4.2833950617283945,449.0,96.0,129.0,11283.86
22365,DOORMAT RESPECTABLE HOUSE,3.084437086092715,1125.819536423841,7.567049180327869,273.0,135.0,157.0,11282.69
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,23.723509933774835,8659.081125827815,0.839326710816777,2271.0,111.0,277.0,11229.27
22082,RIBBON REEL STRIPES DESIGN ,11.387417218543046,4156.407284768212,1.6613126491646777,1118.0,56.0,136.0,11166.78
20969,RED FLORAL FELTCRAFT SHOULDER BAG,5.1158940397351,1867.3013245033114,3.7783044315992296,497.0,77.0,113.0,11155.41
22623,BOX OF VINTAGE JIGSAW BLOCKS ,3.634105960264901,1326.4486754966888,5.319840637450199,353.0,29.0,54.0,11129.42
22750,FELTCRAFT PRINCESS LOLA DOLL,5.031456953642384,1836.48178807947,3.7577242524916943,494.0,43.0,78.0,11094.51
21906,PHARMACIE FIRST AID TIN,2.718543046357616,992.2682119205298,6.721629392971246,272.0,119.0,138.0,11093.9
22088,PAPER BUNTING COLOURED LACE,6.685430463576159,2440.182119205298,2.904020618556701,648.0,56.0,103.0,11086.900000000001
21485,RED SPOT HEART HOT WATER BOTTLE,3.910596026490066,1427.367549668874,4.884375,382.0,32.0,59.0,11031.1
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,15.183774834437086,5542.077814569537,1.2676014109347442,1479.0,114.0,220.0,11022.43
84987,SET OF 36 TEATIME PAPER DOILIES,12.966887417218542,4732.913907284768,1.4528018575851394,1276.0,102.0,193.0,11012.88
22444,GROW YOUR OWN PLANT IN A CAN ,14.834437086092715,5414.569536423841,1.2442249240121581,1475.0,106.0,210.0,10976.56
22151,PLACE SETTING WHITE HEART,44.84271523178808,16367.591059602648,0.42383458646616534,4394.0,354.0,668.0,10910.31
47599A,PINK PARTY BAGS,9.7317880794702,3552.102649006623,2.0658358662613985,927.0,196.0,264.0,10841.48
22301,COFFEE MUG CAT + BIRD DESIGN,7.836092715231788,2860.1738410596026,2.5180982905982905,754.0,100.0,155.0,10831.29
22631,CIRCUS PARADE LUNCH BOX ,9.72019867549669,3547.872516556292,1.940675105485232,956.0,104.0,172.0,10791.83
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,9.405629139072847,3433.054635761589,2.0678060046189377,911.0,123.0,189.0,10779.640000000001
21671,RED SPOT CERAMIC DRAWER KNOB,14.786423841059603,5397.044701986755,1.2632224168126094,1462.0,100.0,204.0,10762.47
84988,SET OF 72 PINK HEART PAPER DOILIES,12.574503311258278,4589.693708609271,1.457540192926045,1255.0,90.0,178.0,10729.4
35400,WOODEN BOX ADVENT CALENDAR ,2.051324503311258,748.7334437086092,8.884477611940298,205.0,23.0,37.0,10710.1
47591D,PINK FAIRY CAKE CHILDRENS APRON,9.667218543046358,3528.534768211921,1.9555732946298983,950.0,63.0,131.0,10704.21
22667,RECIPE BOX RETROSPOT ,6.3592715231788075,2321.1341059602646,2.9243119266055047,630.0,75.0,120.0,10702.150000000001
21260,FIRST AID TIN,5.579470198675497,2036.5066225165565,3.239438202247191,561.0,123.0,162.0,10675.6
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4.551324503311259,1661.2334437086095,4.186565934065935,445.0,100.0,132.0,10667.05
22950,36 DOILIES VINTAGE CHRISTMAS,12.821192052980132,4679.735099337749,1.44009900990099,1275.0,239.0,329.0,10590.4
22649,STRAWBERRY FAIRY CAKE TEAPOT,3.6473509933774833,1331.2831125827813,4.91810551558753,368.0,26.0,52.0,10577.95
21937,STRAWBERRY   PICNIC BAG,6.293046357615894,2296.9619205298013,2.929324055666004,626.0,75.0,119.0,10572.95
22616,PACK OF 12 LONDON TISSUES ,61.397350993377486,22410.033112582783,0.3112962962962963,6000.0,678.0,1108.0,10519.359999999999
22417,PACK OF 60 SPACEBOY CAKE CASES,34.54801324503311,12610.024834437085,0.5471995708154507,3394.0,189.0,431.0,10465.49
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3.73841059602649,1364.5198675496688,4.924930555555556,372.0,70.0,96.0,10432.08
21210,SET OF 72 RETRO SPOT PAPER  DOILIES,12.397350993377483,4525.0331125827815,1.4415555555555555,1253.0,128.0,215.0,10423.199999999999
21844,RED RETROSPOT MUG,6.2698675496688745,2288.5016556291393,2.9018394648829435,628.0,101.0,145.0,10415.650000000001
22988,SOLDIERS EGG CUP ,14.955298013245033,5458.683774834437,1.2571104815864023,1473.0,242.0,347.0,10415.22
